ID,Name,Level,Rating,Tags,link
scp-4117,Mannequins of a Table,Safe,56,"['artifact', 'co-authored', 'musical', 'performance']",https://scp-wiki.wikidot.com/scp-4117
scp-4118,Tube O' Dinos,Safe,32,"['animal', 'autonomous', 'dinosaur', 'dr-wondertainment', 'toy']",https://scp-wiki.wikidot.com/scp-4118
scp-4119,Miss Dynamite,Euclid,127,"['alive', 'blood', 'chemical', 'extradimensional', 'humanoid', 'liquid', 'ocular', 'sapient', 'visual']",https://scp-wiki.wikidot.com/scp-4119
scp-4120,A Good Boy,Euclid,109,"['animal', 'canine', 'probability', 'rewritable']",https://scp-wiki.wikidot.com/scp-4120
scp-4121,The Loop That Never Breaks/Never Has/Never Will Be Broken,Esoteric-class,102,"['concept', 'eric', 'ethics-committee', 'k-class-scenario', 'paradox', 'spatial', 'temporal', 'uncontained']",https://scp-wiki.wikidot.com/scp-4121
scp-4122,The Second-long Pipe,Safe,53,"['artifact', 'inscription', 'paradox', 'temporal', 'transfiguration']",https://scp-wiki.wikidot.com/scp-4122
scp-4123,Gamemaster,Euclid,11,"['artifact', 'autonomous', 'document', 'ectoentropic', 'entropic', 'game', 'telekinetic']",https://scp-wiki.wikidot.com/scp-4123
scp-4124,"Friendship is fleeting, Trauma is forever.",Euclid,40,"['are-we-cool-yet', 'artistic', 'mind-affecting', 'probability', 'tactile', 'visual']",https://scp-wiki.wikidot.com/scp-4124
scp-4125,Revenimus,Euclid,78,"['afterlife', 'antimemetic', 'auditory', 'cognitohazard', 'fifthist', 'humanoid', 'intangible', 'memetic', 'mind-affecting', 'reality-bending', 'sapient']",https://scp-wiki.wikidot.com/scp-4125
scp-4126,The Bedsheet Ghost,Safe,35,"['acoustic', 'autonomous', 'sapient']",https://scp-wiki.wikidot.com/scp-4126
scp-4127,Heads or Tails,Neutralized,262,"['currency', 'inscription', 'loop', 'probability']",https://scp-wiki.wikidot.com/scp-4127
scp-4128,Action Comics #1,Euclid,187,"['humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-4128
scp-4129,For Here or To-Go?,Keter,39,"['building', 'food', 'mind-affecting', 'teleportation', 'uncontained']",https://scp-wiki.wikidot.com/scp-4129
scp-4130,Su Alteza Serenísima,Keter,87,"['humanoid', 'reality-bending', 'sapient', 'temporal', 'uncontained']",https://scp-wiki.wikidot.com/scp-4130
scp-4131,"Gunhead Anomalocaris, Trilobite Slayer!",Euclid,207,"['animal', 'aquatic', 'arthropod', 'ectoentropic', 'entropic', 'military', 'telepathic', 'weapon']",https://scp-wiki.wikidot.com/scp-4131
scp-4132,Retrochronal Observation Tank,Safe,90,"['computer', 'ectoentropic', 'electronic', 'entropic', 'temporal']",https://scp-wiki.wikidot.com/scp-4132
scp-4133,The Pinup That Doesn't Exist,Safe,55,"['addictive', 'cognitohazard', 'document', 'mind-affecting', 'visual']",https://scp-wiki.wikidot.com/scp-4133
scp-4134,Claymore Anti-Personnel Mimes,Euclid,87,"['building', 'ectoentropic', 'entropic', 'extremity', 'historical', 'mimetic', 'mind-affecting', 'predictive', 'thermal', 'weapon']",https://scp-wiki.wikidot.com/scp-4134
scp-4135,Maullard,Keter,105,"['bird', 'hostile', 'humanoid', 'indestructible']",https://scp-wiki.wikidot.com/scp-4135
scp-4136,uncle,Euclid,95,"['alive', 'humanoid', 'memory-affecting', 'rewrite', 'sapient']",https://scp-wiki.wikidot.com/scp-4136
scp-4137,Hyper-Axial Nintendocore Overdose,Safe,120,"['deer', 'deer-college', 'extradimensional', 'oneiroi', 'spatial', 'vehicle']",https://scp-wiki.wikidot.com/scp-4137
scp-4138,To the Stars,Keter,80,"['planet', 'uncontained']",https://scp-wiki.wikidot.com/scp-4138
scp-4139,Fridge Backpack,Safe,36,"['acoustic', 'appliance', 'artistic', 'chemical', 'document', 'dr-wondertainment', 'ectoentropic', 'entropic', 'light', 'self-repairing', 'spatial']",https://scp-wiki.wikidot.com/scp-4139
scp-4140,Sarkic Containment Procedures,Euclid,182,"['daevite', 'ectoentropic', 'entropic', 'immobile', 'indestructible', 'mind-affecting', 'mobile', 'musical', 'ritual', 'sarkic', 'subterranean']",https://scp-wiki.wikidot.com/scp-4140
scp-4141,"""You: The Real-Time Autobiography""",Safe,108,"['are-we-cool-yet', 'building', 'extradimensional']",https://scp-wiki.wikidot.com/scp-4141
scp-4142,Stellaraptor,Keter,98,"['alive', 'animal', 'dinosaur', 'electromagnetic', 'gaseous', 'light', 'magnetic', 'reptile', 'species', 'sun']",https://scp-wiki.wikidot.com/scp-4142
scp-4143,Infinitestine,Euclid,86,"['biological', 'extradimensional', 'k-class-scenario', 'library', 'meta', 'metamorphic', 'portal', 'serpents-hand', 'spatial', 'wanderers-library']",https://scp-wiki.wikidot.com/scp-4143
scp-4144,The Most Important Meal Of The Day,Keter,401,"['antimemetic', 'concept', 'extradimensional', 'humanoid', 'light', 'memetic', 'memory-affecting', 'reviewers-spotlight', 'uncontained']",https://scp-wiki.wikidot.com/scp-4144
scp-4145,Dissociative Dream Therapy™,Keter,46,"['concept', 'empathic', 'jam-con2019', 'memory-affecting', 'oneiroi', 'sleep']",https://scp-wiki.wikidot.com/scp-4145
scp-4146,A Pound Of Flesh On Black,Safe,85,"['antimemetic', 'biological', 'chicago-spirit', 'currency', 'memetic', 'transfiguration']",https://scp-wiki.wikidot.com/scp-4146
scp-4147,Encyclopedia Obscura,Safe,57,"['document', 'ethics-committee', 'historical', 'knowledge', 'memetic', 'memory-affecting', 'narrative']",https://scp-wiki.wikidot.com/scp-4147
scp-4148,Space Ladybugs,Euclid,84,"['animal', 'ectoentropic', 'entropic', 'insect']",https://scp-wiki.wikidot.com/scp-4148
scp-4149,Professor Xorkanoff's Gallery of the Bizz-art,Safe,263,"['alive', 'animal', 'are-we-cool-yet', 'extradimensional', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-4149
scp-4150,Beatlemania!,Keter,63,"['are-we-cool-yet', 'auditory', 'cognitohazard', 'compulsion', 'contagion', 'scarlet-king']",https://scp-wiki.wikidot.com/scp-4150
scp-4151,The Garden of Gluttony,Euclid,21,"['alive', 'ectoentropic', 'entropic', 'food', 'humanoid', 'meta', 'metamorphic', 'mind-affecting', 'plant', 'sapient', 'teleportation', 'tree']",https://scp-wiki.wikidot.com/scp-4151
scp-4152,"BASEMENT LOVE, Acrylic on canvas",Safe,56,"['are-we-cool-yet', 'artistic', 'memetic', 'memory-affecting', 'visual']",https://scp-wiki.wikidot.com/scp-4152
scp-4153,Vincent Price presents… IT CAME FROM SITE-9!,Keter,179,"['humanoid', 'performance', 'sapient', 'sculpture', 'uncontained']",https://scp-wiki.wikidot.com/scp-4153
scp-4154,Petwyrm,Keter,43,"['alive', 'antimemetic', 'memetic', 'mind-affecting', 'parasitic', 'worm']",https://scp-wiki.wikidot.com/scp-4154
scp-4155,Soft Serve Kittens,Euclid,137,"['alive', 'animal', 'ectoentropic', 'entropic', 'feline', 'food', 'humanoid', 'predatory', 'sapient']",https://scp-wiki.wikidot.com/scp-4155
scp-4156,Last Bastion,Thaumiel,253,"['city', 'foundation-made', 'genetic', 'historical', 'memory-affecting', 'sensory']",https://scp-wiki.wikidot.com/scp-4156
scp-4157,WANT DOG,Keter,132,"['animal', 'biological', 'canine', 'document', 'hostile']",https://scp-wiki.wikidot.com/scp-4157
scp-4158,Big Charlie The Big Cow,Euclid,194,"['biological', 'bovine', 'ectoentropic', 'entropic']",https://scp-wiki.wikidot.com/scp-4158
scp-4159,Oh God Something Touched My Leg,Euclid,138,"['alive', 'aquatic', 'cognitohazard', 'compulsion', 'light', 'plant', 'predatory', 'species', 'visual']",https://scp-wiki.wikidot.com/scp-4159
scp-4160,Those Who Don't Learn From History,Neutralized,158,"['compulsion', 'historical', 'mind-affecting', 'telepathic', 'twisted-pines']",https://scp-wiki.wikidot.com/scp-4160
scp-4161,METEMPSYCHOSIS.,Safe,197,"['acoustic', 'audio', 'cadaver', 'electrical', 'electronic', 'goi2019', 'humanoid', 'prize-feature']",https://scp-wiki.wikidot.com/scp-4161
scp-4162,An Egg That Kills You For No Reason,Euclid,252,"['intangible', 'mobile', 'predatory', 'sapient']",https://scp-wiki.wikidot.com/scp-4162
scp-4163,The Tetris Prodigy,Keter,195,"['alive', 'computer', 'electronic', 'exchange', 'humanoid', 'k-class-scenario', 'sapient']",https://scp-wiki.wikidot.com/scp-4163
scp-4164,The Universal Instruction Manual,Safe,145,"['autonomous', 'document', 'light', 'reviewers-spotlight', 'ritual']",https://scp-wiki.wikidot.com/scp-4164
scp-4165,The Idea Has Legs,Euclid,92,"['humanoid', 'meta', 'metamorphic', 'sapient', 'teleportation']",https://scp-wiki.wikidot.com/scp-4165
scp-4166,(Former) Teenage Succubus,Euclid,103,"['alive', 'cognitohazard', 'hallucination', 'humanoid', 'mind-affecting', 'reality-bending', 'religious', 'sapient', 'shadow', 'visual']",https://scp-wiki.wikidot.com/scp-4166
scp-4167,Heterophyes neurensis,Keter,71,"['alive', 'biological', 'mind-affecting', 'neurological', 'parasitic', 'species', 'worm']",https://scp-wiki.wikidot.com/scp-4167
scp-4168,Decomposing Love,Euclid,70,"['alive', 'humanoid', 'jewelry', 'light', 'reviewers-spotlight', 'rewrite', 'sapient', 'self-repairing', 'visual']",https://scp-wiki.wikidot.com/scp-4168
scp-4169,Carbonized Purgatory,Euclid,38,"['animal', 'arthropod', 'biological', 'geological', 'subterranean']",https://scp-wiki.wikidot.com/scp-4169
scp-4170,The Dark,Keter,173,"['autonomous', 'sapient']",https://scp-wiki.wikidot.com/scp-4170
scp-4171,Coin Toss,Euclid,137,"['alive', 'cliche2019', 'humanoid', 'predictive', 'sapient']",https://scp-wiki.wikidot.com/scp-4171
scp-4172,The Artist,Neutralized,51,"['artistic', 'humanoid', 'reality-bending', 'sapient', 'transfiguration']",https://scp-wiki.wikidot.com/scp-4172
scp-4173,The House on Hadley Hill,Euclid,174,"['cadaver', 'exchange', 'hostile', 'intangible']",https://scp-wiki.wikidot.com/scp-4173
scp-4174,Mother of Many,Safe,52,"['alive', 'antimemetic', 'biohazard', 'cadaver', 'humanoid', 'memetic', 'reproductive', 'ritual']",https://scp-wiki.wikidot.com/scp-4174
scp-4175,"Friends Made, and the Void",Decommissioned,327,"['deepwell-catalog', 'doctor-cimmerian', 'ethics-committee', 'ghost', 'humanoid', 'prize-feature', 'sapient']",https://scp-wiki.wikidot.com/scp-4175
scp-4176,Taxes,Keter,320,"['co-authored', 'currency', 'weapon']",https://scp-wiki.wikidot.com/scp-4176
scp-4177,50% Off,Keter,118,"['document', 'sleep', 'telekinetic']",https://scp-wiki.wikidot.com/scp-4177
scp-4178,Arachnespheksophobia,Euclid,44,"['alive', 'animal', 'arachnid', 'bee', 'sapient']",https://scp-wiki.wikidot.com/scp-4178
scp-4179,Milestones,Euclid,99,"['children-of-the-night', 'daevite', 'historical', 'humanoid', 'language', 'memory-affecting', 'scarlet-king', 'transfiguration']",https://scp-wiki.wikidot.com/scp-4179
scp-4180,Tomorrowland,Safe,28,"['auditory', 'building', 'cognitohazard', 'geological', 'jam-con2019', 'subterranean']",https://scp-wiki.wikidot.com/scp-4180
scp-4181,Spatuland,Euclid,17,"['acoustic', 'alive', 'bird', 'building', 'hostile', 'indestructible', 'meta', 'metamorphic', 'ritual']",https://scp-wiki.wikidot.com/scp-4181
scp-4182,There is no Site-5,Keter,720,"['cadaver', 'cognitohazard', 'island', 'location', 'mind-affecting', 'subterranean', 'transfiguration', 'video', 'visual']",https://scp-wiki.wikidot.com/scp-4182
scp-4183,Automatic Containment Procedures,Safe,364,"['artifact', 'observational']",https://scp-wiki.wikidot.com/scp-4183
scp-4184,"Threnody, Requiem, Dirge",Safe,38,"['auditory', 'cognitohazard', 'document', 'musical', 'tactile', 'telepathic']",https://scp-wiki.wikidot.com/scp-4184
scp-4185,we outrun yourself,Safe,53,"['humanoid', 'location', 'paradox', 'ritual', 'sapient', 'shadow', 'temporal']",https://scp-wiki.wikidot.com/scp-4185
scp-4186,Postcards From Italy,Neutralized,32,"['airborne', 'document', 'meteorological']",https://scp-wiki.wikidot.com/scp-4186
scp-4187,Bu(r)g(er) King,Euclid,114,"['alive', 'building', 'food', 'predatory']",https://scp-wiki.wikidot.com/scp-4187
scp-4188,What Dreams May Come,Euclid,54,"['addictive', 'chemical', 'gustatory', 'jam-con2019', 'oneiroi', 'reality-bending', 'sleep']",https://scp-wiki.wikidot.com/scp-4188
scp-4189,Vengeful Assimilation Coral,Keter,28,"['alive', 'aquatic', 'invertebrate', 'reproductive', 'sapient', 'sensory', 'telepathic', 'thermal', 'transfiguration', 'transmission', 'uncontained']",https://scp-wiki.wikidot.com/scp-4189
scp-4190,A Twenty Thousand League Delay,Safe,99,"['amorphous', 'cognitohazard', 'document', 'hallucination', 'jam-con2019', 'shark', 'shark-punching-center', 'sleep', 'visual']",https://scp-wiki.wikidot.com/scp-4190
scp-4191,Draco ignem,Euclid,22,"['alive', 'animal', 'fire']",https://scp-wiki.wikidot.com/scp-4191
scp-4192,As Above,Safe,318,"['electromagnetic', 'light', 'magnetic', 'microscopic', 'miniature', 'reviewers-spotlight', 'tactile', 'transmission']",https://scp-wiki.wikidot.com/scp-4192
scp-4193,migraine medicine e by dado,Safe,101,['biohazard'],https://scp-wiki.wikidot.com/scp-4193
scp-4194,All That Falls Has Wings,Euclid,37,"['alive', 'animal', 'bird', 'hive-mind', 'k-class-scenario', 'species']",https://scp-wiki.wikidot.com/scp-4194
scp-4195,Reaping What You Sow,Euclid,83,"['alive', 'ectoentropic', 'entropic', 'plant']",https://scp-wiki.wikidot.com/scp-4195
scp-4196,Daughter of the Confederacy,Keter,57,"['building', 'humanoid', 'memory-affecting', 'sapient', 'teleportation', 'uncontained']",https://scp-wiki.wikidot.com/scp-4196
scp-4197,Hollow,Euclid,214,"['alive', 'humanoid', 'light', 'memoria-adytum', 'oria', 'reviewers-spotlight', 'sapient', 'sarkic', 'transfiguration']",https://scp-wiki.wikidot.com/scp-4197
scp-4198,Feed Your Hair,Euclid,37,"['autonomous', 'location']",https://scp-wiki.wikidot.com/scp-4198
scp-4199,An Average Joe,Keter,113,"['alive', 'antimemetic', 'doctor-bright', 'doctor-cimmerian', 'doctor-clef', 'doctor-gears', 'doctor-gears', 'doctor-mann', 'ethics-committee', 'factory', 'humanoid', 'memetic', 'memory-affecting', 'sapient', 'uncontained']",https://scp-wiki.wikidot.com/scp-4199
scp-4200,"The World, Idealized",Archon,293,"['alive', 'extradimensional', 'historical', 'humanoid', 'location', 'sapient', 'weapon']",https://scp-wiki.wikidot.com/scp-4200
scp-4201,Pizza of Mass Destruction,Keter,164,"['autonomous', 'electronic', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-4201
scp-4202,The Sleepy Clapper,Safe,62,"['neurological', 'sleep']",https://scp-wiki.wikidot.com/scp-4202
scp-4203,Sometimes a Damselfly Just Wants Some Dick,Euclid,79,"['extradimensional', 'insect', 'portal', 'ritual']",https://scp-wiki.wikidot.com/scp-4203
scp-4204,To Pluck the Moon From the Sky,Safe,128,"['acoustic', 'currency', 'historical', 'light', 'meteorological', 'moon', 'reviewers-spotlight', 'unusual-incidents-unit']",https://scp-wiki.wikidot.com/scp-4204
scp-4205,In The Eyes of the Beholder 🖳,Keter,1996,"['audio', 'cliche2019', 'cognitohazard', 'global-occult-coalition', 'media', 'memory-affecting', 'meta', 'narrative', 'neurological', 'video', 'visual']",https://scp-wiki.wikidot.com/scp-4205
scp-4206,The Weighing of the Heart,Neutralized,112,"['alive', 'animal', 'artifact', 'biological', 'cadaver', 'canine', 'co-authored', 'end-of-death', 'ethics-committee']",https://scp-wiki.wikidot.com/scp-4206
scp-4207,Auditory Entity,Safe,26,"['auditory', 'autonomous', 'cetacean', 'media', 'sapient']",https://scp-wiki.wikidot.com/scp-4207
scp-4208,Naomi’s Sweetery,Safe,61,"['computer', 'humanoid', 'online', 'sapient']",https://scp-wiki.wikidot.com/scp-4208
scp-4209,Egg-Cellent Boys!,Safe,61,"['autonomous', 'food']",https://scp-wiki.wikidot.com/scp-4209
scp-4210,The American Dream,Euclid,28,"['compulsion', 'document', 'memory-affecting', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-4210
scp-4211,Memoirmento,Safe,161,"['class-of-76', 'cognitohazard', 'document', 'empathic', 'hallucination', 'interactive', 'memory-affecting', 'mind-affecting', 'visual']",https://scp-wiki.wikidot.com/scp-4211
scp-4212,A Very Helpful and Clearly-Written SCP Report,Euclid,162,"['hostile', 'meta', 'reanimation', 'spatial', 'visual']",https://scp-wiki.wikidot.com/scp-4212
scp-4213,I Scream,Keter,272,"['auditory', 'co-authored', 'cognitohazard', 'humanoid', 'observational', 'visual']",https://scp-wiki.wikidot.com/scp-4213
scp-4214,commission request for advertisement of product (c.r.a.p.),Safe,43,"['art-exchange', 'artistic', 'cognitohazard', 'exchange', 'game', 'gamers-against-weed', 'media', 'visual']",https://scp-wiki.wikidot.com/scp-4214
scp-4215,The Inkredible 51st Squiddy Squaddy,Euclid,82,"['alive', 'autonomous', 'biological', 'cephalopod', 'indestructible', 'military', 'sapient', 'thermal', 'transfiguration']",https://scp-wiki.wikidot.com/scp-4215
scp-4216,In The Doghouse,Euclid,32,"['animal', 'canine', 'jam-con2019', 'structure']",https://scp-wiki.wikidot.com/scp-4216
scp-4217,Contain the Bismarck!,Keter,204,"['animal', 'aquatic', 'biological', 'cephalopod', 'historical', 'military', 'obskura', 'sapient', 'self-repairing', 'vehicle']",https://scp-wiki.wikidot.com/scp-4217
scp-4218,www.alexylvauniversity.███,Euclid,79,"['anderson', 'co-authored', 'collab-con2019', 'extradimensional', 'knowledge', 'online', 'vincent-anderson']",https://scp-wiki.wikidot.com/scp-4218
scp-4219,LUDROA,Thaumiel,56,"['antimemetic', 'auditory', 'cognitohazard', 'factory', 'memetic', 'olfactory', 'visual']",https://scp-wiki.wikidot.com/scp-4219
scp-4220,Dark Side of the Moon,Euclid,323,"['abnormalities', 'co-authored', 'global-occult-coalition', 'gravity', 'gru-division-p', 'historical', 'moon', 'pentagram']",https://scp-wiki.wikidot.com/scp-4220
scp-4221,There's a hole in the wall,Euclid,57,"['biological', 'building', 'co-authored', 'extradimensional', 'fungus', 'humanoid', 'scarlet-king']",https://scp-wiki.wikidot.com/scp-4221
scp-4222,International Monetary Fish,Keter,186,"['animal', 'ethics-committee', 'fish']",https://scp-wiki.wikidot.com/scp-4222
scp-4223,The Baja BlastTM,Archon,174,"['broken-god', 'cognitohazard', 'food', 'gustatory', 'liquid', 'location']",https://scp-wiki.wikidot.com/scp-4223
scp-4224,History Will Be Kind To Me,Thaumiel,208,"['alive', 'bee', 'doctor-everwood', 'ectoentropic', 'entropic', 'gaseous', 'humanoid', 'liquid', 'neurological', 'sapient']",https://scp-wiki.wikidot.com/scp-4224
scp-4225,"Sammy the Superfluous Serpent, by Sr. Supertainment",Safe,114,"['alive', 'animal', 'dr-wondertainment', 'language', 'mister', 'reptile', 'snake']",https://scp-wiki.wikidot.com/scp-4225
scp-4226,The Spring of the Ages,Thaumiel,17,"['appliance', 'temporal']",https://scp-wiki.wikidot.com/scp-4226
scp-4227,Where lost things go…,Keter,9,"['aquatic', 'biological', 'co-authored', 'location', 'parasitic', 'portal', 'temporal']",https://scp-wiki.wikidot.com/scp-4227
scp-4228,Karma Kameleon,Keter,342,"['alive', 'factory', 'infohazard', 'k-class-scenario', 'light', 'marshall-carter-and-dark', 'media', 'memetic', 'mind-affecting', 'olfactory', 'reviewers-spotlight', 'sensory', 'sleep', 'tactile', 'visual']",https://scp-wiki.wikidot.com/scp-4228
scp-4229,Mother's Gift,Keter,44,"['indestructible', 'memetic', 'portal', 'temporal']",https://scp-wiki.wikidot.com/scp-4229
scp-4230,The Redacted Fanon wiki,Euclid,29,"['game', 'gamers-against-weed', 'greg-chudley', 'memory-affecting', 'ninth-world', 'online', 'pataphysics-dept', 'reality-bending', 'visual']",https://scp-wiki.wikidot.com/scp-4230
scp-4231,The Montauk House,Euclid,571,"['building', 'dc-al-fine', 'doctor-clef', 'extradimensional', 'reality-bending', 'ritual', 'scarlet-king']",https://scp-wiki.wikidot.com/scp-4231
scp-4232,Thought Crustacean,Euclid,73,"['artistic', 'crustacean', 'knowledge']",https://scp-wiki.wikidot.com/scp-4232
scp-4233,The Dreadnought,Keter,438,"['alive', 'featured', 'humanoid', 'indestructible', 'moon', 'sapient', 'uncontained']",https://scp-wiki.wikidot.com/scp-4233
scp-4234,"Testicles, and the Sudden Lack Thereof",Euclid,115,"['canine', 'cognitohazard', 'concept', 'intangible', 'jam-con2019', 'sensory']",https://scp-wiki.wikidot.com/scp-4234
scp-4235,Rosa aeternum,Safe,42,"['alive', 'entropic', 'marshall-carter-and-dark', 'plant']",https://scp-wiki.wikidot.com/scp-4235
scp-4236,It's the End of the World (And Everyone Feels Fine),Keter,149,"['document', 'entropic', 'extradimensional', 'light', 'reviewers-spotlight', 'spatial']",https://scp-wiki.wikidot.com/scp-4236
scp-4237,Where Winter Rests,Euclid,39,"['alive', 'historical', 'humanoid', 'k-class-scenario', 'meteorological', 'sapient', 'structure']",https://scp-wiki.wikidot.com/scp-4237
scp-4238,"The Child, The Monster, and the Angel",Euclid,130,"['alive', 'entropic', 'ethics-committee', 'humanoid', 'light', 'reality-bending', 'reviewers-spotlight', 'sapient', 'self-repairing']",https://scp-wiki.wikidot.com/scp-4238
scp-4239,"or, KTE-6561-Black, or, dolphinslugchugger and scarhaver's GAW-1 proposal, or, 8008132, or, Our Friend Who Lives By The Lake, or, The Lake, or, A Very Important Question, or, The Reason We Did Something New This Time, or, Go Big or Go Home",Esoteric-class,337,"['bones', 'canine', 'co-authored', 'eric', 'esther-kogan', 'extradimensional', 'game', 'gamers-against-weed', 'global-occult-coalition', 'historical', 'humanoid', 'jockjamsvol6', 'knowledge', 'mister', 'polaricecraps', 'probability', 'sapient', 'temporal', 'uncontained']",https://scp-wiki.wikidot.com/scp-4239
scp-4240,The Roundabout Game,Safe,381,"['extradimensional', 'game', 'hostile', 'humanoid', 'light', 'loop', 'memory-affecting', 'mimetic', 'online', 'parawatch', 'reviewers-spotlight', 'ritual', 'uncontained']",https://scp-wiki.wikidot.com/scp-4240
scp-4241,Researcher's Nightmare,Keter,92,"['insect', 'intangible', 'mind-affecting', 'parasitic', 'sleep', 'species', 'sun', 'uncontained']",https://scp-wiki.wikidot.com/scp-4241
scp-4242,Foundations,Thaumiel,385,"['building', 'portal', 'religious', 'ritual', 'temporal']",https://scp-wiki.wikidot.com/scp-4242
scp-4243,Celltown,Euclid,96,"['autonomous', 'building', 'city', 'mobile']",https://scp-wiki.wikidot.com/scp-4243
scp-4244,Good Taste In Musicians,Keter,62,"['compulsion', 'musical', 'reality-bending']",https://scp-wiki.wikidot.com/scp-4244
scp-4245,BellyFlopology,Keter,24,"['cognitohazard', 'mind-affecting', 'neurological', 'visual']",https://scp-wiki.wikidot.com/scp-4245
scp-4246,"Thalassomania, or The Dreams of the Firstborn",Archon,291,"['acoustic', 'aquatic', 'biological', 'cephalopod', 'city', 'cognitohazard', 'empathic', 'extradimensional', 'hallucination', 'historical', 'hive-mind', 'knowledge', 'light', 'location', 'mind-affecting', 'neurological', 'obskura', 'reality-bending', 'sensory', 'sleep', 'structure', 'tactile', 'telekinetic', 'telepathic', 'visual']",https://scp-wiki.wikidot.com/scp-4246
scp-4247,Average Bob,Euclid,110,"['antimemetic', 'concept', 'humanoid', 'infohazard', 'memetic', 'narrative', 'serpents-hand']",https://scp-wiki.wikidot.com/scp-4247
scp-4248,Alphabet and Omega,Safe,154,"['bird', 'building', 'document', 'ectoentropic', 'entropic', 'mind-affecting', 'religious', 'team-bird']",https://scp-wiki.wikidot.com/scp-4248
scp-4249,"Nothing Really Mattress Anymore, or: Zen And The Art of Hunting Free-Range Furniture",Safe,204,"['alive', 'animal', 'artifact', 'extradimensional', 'marshall-carter-and-dark', 'portal']",https://scp-wiki.wikidot.com/scp-4249
scp-4250,Colorful Pens With Thematic Ends,Euclid,61,"['are-we-cool-yet', 'cognitohazard', 'compulsion', 'global-occult-coalition', 'mind-affecting', 'tool', 'visual']",https://scp-wiki.wikidot.com/scp-4250
scp-4251,Natural Selection,Safe,54,"['gravity', 'location']",https://scp-wiki.wikidot.com/scp-4251
scp-4252,Beans and Betrayal,Keter,171,"['alive', 'appliance', 'food', 'humanoid', 'teleportation', 'vehicle']",https://scp-wiki.wikidot.com/scp-4252
scp-4253,The Drowned,Safe,14,"['ectoentropic', 'entropic', 'humanoid', 'jewelry']",https://scp-wiki.wikidot.com/scp-4253
scp-4254,Elvis?,Keter,68,"['humanoid', 'intangible', 'performance']",https://scp-wiki.wikidot.com/scp-4254
scp-4255,"Santa Claus, The Time Traveler",Keter,143,"['alive', 'humanoid', 'k-class-scenario', 'paradox', 'sapient', 'temporal', 'uncontained']",https://scp-wiki.wikidot.com/scp-4255
scp-4256,Bootlegger's Press,Thaumiel,98,"['asci', 'chicago-spirit', 'co-authored', 'collab-con2019', 'ectoentropic', 'entropic', 'factory', 'historical', 'mechanical', 'mind-affecting', 'tool', 'unusual-incidents-unit']",https://scp-wiki.wikidot.com/scp-4256
scp-4257,public transit by dado,Safe,173,"['gustatory', 'mobile', 'transfiguration', 'vehicle']",https://scp-wiki.wikidot.com/scp-4257
scp-4258,Freddy's Diner,Euclid,119,"['building', 'empathic', 'extradimensional', 'humanoid', 'memory-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-4258
scp-4259,A Friendly [UNTRANSCRIBABLE],Euclid,201,"['antimemetic', 'humanoid', 'infohazard', 'memetic', 'memory-affecting', 'meta', 'snake']",https://scp-wiki.wikidot.com/scp-4259
scp-4260,The Subdirective,Euclid,220,"['deepwell-catalog', 'entropic', 'humanoid', 'k-class-scenario', 'reality-bending', 'reanimation', 'the-administrator']",https://scp-wiki.wikidot.com/scp-4260
scp-4261,"In Case of Emergency, Blow Shofar",Safe,25,"['artifact', 'historical', 'k-class-scenario', 'musical', 'reality-bending', 'religious', 'scarlet-king', 'tactical-theology']",https://scp-wiki.wikidot.com/scp-4261
scp-4262,The Essential Thing Is Not To Have Conquered But To Have Fought Well,Keter,218,"['game', 'global-occult-coalition', 'historical', 'humanoid', 'k-class-scenario', 'planet', 'sapient', 'sport', 'telepathic', 'teleportation', 'temporal']",https://scp-wiki.wikidot.com/scp-4262
scp-4263,Gemini,Euclid,183,"['chaos-insurgency', 'ethics-committee', 'humanoid', 'reality-bending', 'sapient']",https://scp-wiki.wikidot.com/scp-4263
scp-4264,Lesson Plans for Calhoun County,Safe,217,"['document', 'future', 'global-occult-coalition', 'mathematical', 'observational', 'reality-bending', 'temporal']",https://scp-wiki.wikidot.com/scp-4264
scp-4265,Filmographer Snake,Safe,80,"['alive', 'media', 'reptile', 'snake']",https://scp-wiki.wikidot.com/scp-4265
scp-4266,The Thing That Makes You Kill People,Keter,342,"['airborne', 'cliche2019', 'compulsion', 'contagion', 'empathic', 'ethics-committee', 'mind-affecting', 'neurological', 'planet']",https://scp-wiki.wikidot.com/scp-4266
scp-4267,Down With The Flue,Neutralized,80,"['alive', 'humanoid', 'reality-bending', 'spatial', 'structure']",https://scp-wiki.wikidot.com/scp-4267
scp-4268,Eviction,Safe,17,"['autonomous', 'canine', 'hostile', 'sculpture']",https://scp-wiki.wikidot.com/scp-4268
scp-4269,Fuck With The Lights Turned-On,Safe,171,"['cognitohazard', 'jam-con2019', 'mimetic', 'sensory']",https://scp-wiki.wikidot.com/scp-4269
